Customer_ID,First_Purchase_Date,Last_Purchase_Date,Tenure_Months,Total_Orders,Avg_Order_Value,Total_Spend,Reward_Points,Purchase_Frequency,Avg_Discount_Used,Churn_Probability,Category_Loyalty,Preferred_Channel,City,State,Latitude,Longitude
C589,2020-07-26 02:56:56.788485,2021-05-20 02:56:56.788485,10,84,896.93,75342.12,3767,8.4,0.11,0.56,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C590,2023-10-24 02:56:56.788485,2024-10-09 02:56:56.788485,12,15,823.0,12345.0,617,1.25,0.02,0.53,Food,Online,Mumbai,Maharashtra,19.076,72.8777
C591,2022-11-11 02:56:56.788485,2022-12-14 02:56:56.788485,1,4,1704.6,6818.4,340,4.0,0.21,0.4,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C592,2020-10-18 02:56:56.788485,2021-04-03 02:56:56.788485,6,86,382.3,32877.8,1643,14.33,0.03,0.17,Furniture,Online,Bengaluru,Karnataka,12.9716,77.5946
C593,2022-04-05 02:56:56.788485,2022-12-21 02:56:56.788485,9,50,1416.61,70830.5,3541,5.56,0.17,0.13,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C594,2020-12-21 02:56:56.788485,2021-04-17 02:56:56.788485,4,38,647.71,24612.98,1230,9.5,0.02,0.76,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C595,2022-09-10 02:56:56.788485,2022-10-26 02:56:56.788485,2,23,227.9,5241.7,262,11.5,0.17,0.92,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C596,2024-02-09 02:56:56.788485,2024-04-30 02:56:56.788485,3,59,500.18,29510.62,1475,19.67,0.21,0.46,Food,Retail,Pune,Maharashtra,18.5204,73.8567
C597,2020-07-30 02:56:56.788485,2021-01-09 02:56:56.788485,5,90,1291.99,116279.1,5813,18.0,0.11,0.66,Furniture,Online,Kolkata,West Bengal,22.5726,88.3639
C598,2023-11-07 02:56:56.788485,2024-07-04 02:56:56.788485,8,75,1476.43,110732.25,5536,9.38,0.14,0.91,Food,Retail,Jaipur,Rajasthan,26.9124,75.7873
C599,2022-02-18 02:56:56.788485,2023-02-07 02:56:56.788485,12,28,237.9,6661.2,333,2.33,0.11,0.1,Furniture,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C600,2023-02-01 02:56:56.788485,2023-10-07 02:56:56.788485,8,66,265.57,17527.62,876,8.25,0.08,0.77,Food,Online,Mumbai,Maharashtra,19.076,72.8777
C601,2023-08-23 02:56:56.788485,2024-04-13 02:56:56.788485,8,8,1824.58,14596.64,729,1.0,0.2,0.61,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C602,2021-11-27 02:56:56.788485,2022-07-25 02:56:56.788485,8,29,331.95,9626.55,481,3.62,0.08,0.6,Clothing,Online,Bengaluru,Karnataka,12.9716,77.5946
C603,2022-02-01 02:56:56.788485,2022-12-04 02:56:56.788485,10,11,1809.53,19904.83,995,1.1,0.18,0.3,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C604,2024-04-09 02:56:56.788485,2024-06-01 02:56:56.788485,2,18,610.7,10992.6,549,9.0,0.06,0.68,Clothing,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C605,2023-02-18 02:56:56.788485,2023-03-23 02:56:56.788485,1,55,1532.03,84261.65,4213,55.0,0.07,0.79,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C606,2023-12-12 02:56:56.788485,2024-06-10 02:56:56.788485,6,50,757.52,37876.0,1893,8.33,0.09,0.12,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C607,2021-05-16 02:56:56.788485,2022-02-28 02:56:56.788485,10,14,1745.75,24440.5,1222,1.4,0.15,0.53,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C608,2021-01-08 02:56:56.788485,2021-12-27 02:56:56.788485,12,74,1460.82,108100.68,5405,6.17,0.12,0.11,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C609,2024-03-12 02:56:56.788485,2024-09-25 02:56:56.788485,7,99,923.26,91402.74,4570,14.14,0.19,0.87,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C610,2021-07-05 02:56:56.788485,2022-01-26 02:56:56.788485,7,9,337.34,3036.06,151,1.29,0.06,0.51,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C611,2020-12-16 02:56:56.788485,2021-11-20 02:56:56.788485,11,99,1518.86,150367.14,7518,9.0,0.01,0.8,Furniture,Online,Delhi,Delhi,28.6139,77.209
C612,2024-05-17 02:56:56.788485,2025-04-02 02:56:56.788485,11,11,1310.39,14414.29,720,1.0,0.2,0.37,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C613,2024-02-05 02:56:56.788485,2024-04-30 02:56:56.788485,3,63,205.24,12930.12,646,21.0,0.21,0.13,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C614,2023-10-05 02:56:56.788485,2024-02-19 02:56:56.788485,5,76,216.96,16488.96,824,15.2,0.02,0.05,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C615,2024-03-31 02:56:56.788485,2025-02-19 02:56:56.788485,11,67,1655.83,110940.61,5547,6.09,0.16,0.29,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C616,2021-06-12 02:56:56.788485,2022-05-31 02:56:56.788485,12,53,666.92,35346.76,1767,4.42,0.1,0.25,Electronics,Retail,Pune,Maharashtra,18.5204,73.8567
C617,2023-11-30 02:56:56.788485,2024-10-26 02:56:56.788485,11,39,1345.04,52456.56,2622,3.55,0.2,0.56,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C618,2023-09-01 02:56:56.788485,2024-08-29 02:56:56.788485,12,78,1017.59,79372.02,3968,6.5,0.22,0.03,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C619,2022-05-05 02:56:56.788485,2022-10-22 02:56:56.788485,6,56,1754.17,98233.52,4911,9.33,0.21,0.52,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C620,2022-02-22 02:56:56.788485,2022-08-25 02:56:56.788485,6,28,1850.53,51814.84,2590,4.67,0.2,0.39,Electronics,Retail,Mumbai,Maharashtra,19.076,72.8777
C621,2023-03-31 02:56:56.788485,2024-01-16 02:56:56.788485,10,75,1994.25,149568.75,7478,7.5,0.07,0.58,Electronics,Online,Delhi,Delhi,28.6139,77.209
C622,2021-07-31 02:56:56.788485,2022-05-29 02:56:56.788485,10,39,476.63,18588.57,929,3.9,0.2,0.7,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C623,2022-10-29 02:56:56.788485,2023-07-17 02:56:56.788485,9,25,1753.34,43833.5,2191,2.78,0.14,0.63,Furniture,Online,Hyderabad,Telangana,17.385,78.4867
C624,2024-07-02 02:56:56.788485,2025-03-29 02:56:56.788485,9,21,678.84,14255.64,712,2.33,0.02,0.97,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C625,2021-09-07 02:56:56.788485,2022-06-21 02:56:56.788485,10,10,1263.47,12634.7,631,1.0,0.12,0.15,Food,Online,Ahmedabad,Gujarat,23.0225,72.5714
C626,2022-08-21 02:56:56.788485,2023-05-26 02:56:56.788485,9,43,1110.39,47746.77,2387,4.78,0.24,0.43,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C627,2021-11-15 02:56:56.788485,2022-03-01 02:56:56.788485,4,15,232.38,3485.7,174,3.75,0.22,0.43,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C628,2024-03-24 02:56:56.788485,2024-10-19 02:56:56.788485,7,83,1878.99,155956.17,7797,11.86,0.03,0.42,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C629,2023-11-29 02:56:56.788485,2024-03-03 02:56:56.788485,3,48,340.99,16367.52,818,16.0,0.19,0.66,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C630,2024-01-26 02:56:56.788485,2024-12-28 02:56:56.788485,11,86,1438.79,123735.94,6186,7.82,0.2,0.49,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C631,2023-09-24 02:56:56.788485,2024-04-11 02:56:56.788485,7,21,1613.01,33873.21,1693,3.0,0.08,0.52,Clothing,Online,Delhi,Delhi,28.6139,77.209
C632,2024-01-08 02:56:56.788485,2024-02-28 02:56:56.788485,2,60,1631.52,97891.2,4894,30.0,0.12,0.43,Clothing,Retail,Bengaluru,Karnataka,12.9716,77.5946
C633,2023-05-16 02:56:56.788485,2023-09-29 02:56:56.788485,5,96,443.89,42613.44,2130,19.2,0.18,0.98,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C634,2021-11-11 02:56:56.788485,2022-10-29 02:56:56.788485,12,50,1005.63,50281.5,2514,4.17,0.12,0.92,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C635,2021-07-08 02:56:56.788485,2022-03-21 02:56:56.788485,9,23,1692.97,38938.31,1946,2.56,0.04,0.31,Food,Online,Ahmedabad,Gujarat,23.0225,72.5714
C636,2022-09-26 02:56:56.788485,2023-05-29 02:56:56.788485,8,13,744.82,9682.66,484,1.62,0.18,0.12,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C637,2022-01-08 02:56:56.788485,2022-04-16 02:56:56.788485,3,69,1041.95,71894.55,3594,23.0,0.23,0.83,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C638,2021-03-27 02:56:56.788485,2021-07-18 02:56:56.788485,4,4,691.03,2764.12,138,1.0,0.17,0.99,Clothing,Retail,Jaipur,Rajasthan,26.9124,75.7873
C639,2023-03-04 02:56:56.788485,2023-07-14 02:56:56.788485,4,92,1034.39,95163.88,4758,23.0,0.2,0.3,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C640,2022-06-14 02:56:56.788485,2022-08-21 02:56:56.788485,2,78,1798.11,140252.58,7012,39.0,0.1,0.36,Electronics,Retail,Mumbai,Maharashtra,19.076,72.8777
C641,2022-03-02 02:56:56.788485,2022-04-13 02:56:56.788485,1,72,1019.22,73383.84,3669,72.0,0.05,0.93,Clothing,Online,Delhi,Delhi,28.6139,77.209
C642,2022-04-11 02:56:56.788485,2023-03-03 02:56:56.788485,11,9,1200.64,10805.76,540,0.82,0.16,0.71,Clothing,Online,Bengaluru,Karnataka,12.9716,77.5946
C643,2024-05-05 02:56:56.788485,2025-04-12 02:56:56.788485,11,35,927.16,32450.6,1622,3.18,0.09,0.3,Furniture,Retail,Hyderabad,Telangana,17.385,78.4867
C644,2023-11-10 02:56:56.788485,2024-06-07 02:56:56.788485,7,21,1028.21,21592.41,1079,3.0,0.22,0.58,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C645,2024-02-20 02:56:56.788485,2024-12-13 02:56:56.788485,10,58,227.31,13183.98,659,5.8,0.04,0.94,Clothing,Online,Ahmedabad,Gujarat,23.0225,72.5714
C646,2020-12-03 02:56:56.788485,2021-01-14 02:56:56.788485,1,18,710.74,12793.32,639,18.0,0.11,0.81,Clothing,Online,Pune,Maharashtra,18.5204,73.8567
C647,2022-12-11 02:56:56.788485,2023-05-09 02:56:56.788485,5,97,985.85,95627.45,4781,19.4,0.11,0.74,Food,Online,Kolkata,West Bengal,22.5726,88.3639
C648,2023-04-02 02:56:56.788485,2023-06-27 02:56:56.788485,3,72,1340.83,96539.76,4826,24.0,0.24,0.73,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C649,2024-01-04 02:56:56.788485,2024-03-13 02:56:56.788485,2,81,1010.09,81817.29,4090,40.5,0.05,0.18,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C650,2021-07-19 02:56:56.788485,2021-12-23 02:56:56.788485,5,43,808.07,34747.01,1737,8.6,0.01,0.82,Food,Retail,Mumbai,Maharashtra,19.076,72.8777
C651,2023-03-09 02:56:56.788485,2023-09-27 02:56:56.788485,7,95,898.58,85365.1,4268,13.57,0.07,0.28,Electronics,Online,Delhi,Delhi,28.6139,77.209
C652,2024-05-24 02:56:56.788485,2024-07-27 02:56:56.788485,2,98,636.13,62340.74,3117,49.0,0.21,0.92,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C653,2022-02-14 02:56:56.788485,2022-11-29 02:56:56.788485,10,6,1864.09,11184.54,559,0.6,0.06,0.37,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C654,2023-07-18 02:56:56.788485,2023-08-21 02:56:56.788485,1,86,1139.14,97966.04,4898,86.0,0.07,0.85,Clothing,Online,Chennai,Tamil Nadu,13.0827,80.2707
C655,2022-01-10 02:56:56.788485,2022-09-14 02:56:56.788485,8,78,224.14,17482.92,874,9.75,0.04,0.27,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C656,2023-03-29 02:56:56.788485,2023-05-08 02:56:56.788485,1,67,235.0,15745.0,787,67.0,0.18,0.51,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C657,2023-02-10 02:56:56.788485,2024-02-01 02:56:56.788485,12,12,1951.33,23415.96,1170,1.0,0.03,0.11,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C658,2020-07-21 02:56:56.788485,2020-12-14 02:56:56.788485,5,12,598.61,7183.32,359,2.4,0.09,0.66,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C659,2020-12-01 02:56:56.788485,2021-07-02 02:56:56.788485,7,66,1650.09,108905.94,5445,9.43,0.08,0.83,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C660,2020-07-17 02:56:56.788485,2020-12-09 02:56:56.788485,5,2,304.9,609.8,30,0.4,0.14,0.71,Electronics,Online,Mumbai,Maharashtra,19.076,72.8777
C661,2022-08-24 02:56:56.788485,2023-03-03 02:56:56.788485,6,15,1858.09,27871.35,1393,2.5,0.19,0.52,Food,Retail,Delhi,Delhi,28.6139,77.209
C662,2021-03-11 02:56:56.788485,2021-06-15 02:56:56.788485,3,23,1773.95,40800.85,2040,7.67,0.14,0.05,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
C663,2021-05-20 02:56:56.788485,2022-01-04 02:56:56.788485,8,29,1227.97,35611.13,1780,3.62,0.23,0.92,Clothing,Online,Hyderabad,Telangana,17.385,78.4867
C664,2023-01-30 02:56:56.788485,2023-03-31 02:56:56.788485,2,81,216.2,17512.2,875,40.5,0.24,0.7,Clothing,Online,Chennai,Tamil Nadu,13.0827,80.2707
C665,2020-08-10 02:56:56.788485,2020-11-22 02:56:56.788485,3,96,664.06,63749.76,3187,32.0,0.1,0.74,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C666,2022-03-28 02:56:56.788485,2022-12-19 02:56:56.788485,9,7,932.28,6525.96,326,0.78,0.2,0.79,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C667,2021-07-22 02:56:56.788485,2022-07-13 02:56:56.788485,12,94,1028.12,96643.28,4832,7.83,0.19,0.74,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C668,2023-11-17 02:56:56.788485,2024-02-20 02:56:56.788485,3,28,735.82,20602.96,1030,9.33,0.22,0.44,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C669,2020-09-21 02:56:56.788485,2020-12-29 02:56:56.788485,3,14,259.31,3630.34,181,4.67,0.12,0.73,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C670,2023-01-26 02:56:56.788485,2023-12-18 02:56:56.788485,11,44,1262.23,55538.12,2776,4.0,0.14,0.62,Food,Online,Mumbai,Maharashtra,19.076,72.8777
C671,2020-09-06 02:56:56.788485,2020-10-25 02:56:56.788485,2,30,1143.48,34304.4,1715,15.0,0.11,0.85,Electronics,Online,Delhi,Delhi,28.6139,77.209
C672,2020-07-21 02:56:56.788485,2021-04-02 02:56:56.788485,8,81,709.4,57461.4,2873,10.12,0.21,0.8,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
C673,2024-04-23 02:56:56.788485,2024-12-07 02:56:56.788485,8,32,268.36,8587.52,429,4.0,0.07,0.05,Clothing,Online,Hyderabad,Telangana,17.385,78.4867
C674,2021-11-06 02:56:56.788485,2022-01-13 02:56:56.788485,2,70,1990.27,139318.9,6965,35.0,0.07,0.38,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C675,2021-12-07 02:56:56.788485,2022-05-30 02:56:56.788485,6,88,1067.58,93947.04,4697,14.67,0.1,0.04,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C676,2022-11-12 02:56:56.788485,2023-01-25 02:56:56.788485,2,6,1560.81,9364.86,468,3.0,0.07,0.11,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C677,2022-12-19 02:56:56.788485,2023-12-09 02:56:56.788485,12,27,1014.17,27382.59,1369,2.25,0.14,0.6,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C678,2023-10-03 02:56:56.788485,2024-01-31 02:56:56.788485,4,82,277.71,22772.22,1138,20.5,0.04,0.87,Food,Online,Jaipur,Rajasthan,26.9124,75.7873
C679,2021-10-30 02:56:56.788485,2022-07-24 02:56:56.788485,9,88,757.28,66640.64,3332,9.78,0.09,0.13,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C680,2023-04-13 02:56:56.788485,2023-07-21 02:56:56.788485,3,24,776.2,18628.8,931,8.0,0.23,0.45,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C681,2021-02-25 02:56:56.788485,2021-09-08 02:56:56.788485,6,34,1709.04,58107.36,2905,5.67,0.11,0.9,Food,Retail,Delhi,Delhi,28.6139,77.209
C682,2024-03-11 02:56:56.788485,2024-08-17 02:56:56.788485,5,40,1377.61,55104.4,2755,8.0,0.19,0.81,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
C683,2020-08-08 02:56:56.788485,2021-04-08 02:56:56.788485,8,47,695.77,32701.19,1635,5.88,0.04,0.52,Furniture,Retail,Hyderabad,Telangana,17.385,78.4867
C684,2023-05-17 02:56:56.788485,2023-09-12 02:56:56.788485,4,79,1941.93,153412.47,7670,19.75,0.07,0.77,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C685,2023-01-08 02:56:56.788485,2024-01-07 02:56:56.788485,12,75,778.78,58408.5,2920,6.25,0.2,0.52,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C686,2022-11-13 02:56:56.788485,2023-08-21 02:56:56.788485,9,86,1996.82,171726.52,8586,9.56,0.19,0.16,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C687,2021-04-20 02:56:56.788485,2021-07-30 02:56:56.788485,3,24,1993.09,47834.16,2391,8.0,0.1,0.13,Furniture,Online,Kolkata,West Bengal,22.5726,88.3639
C688,2024-03-25 02:56:56.788485,2024-10-05 02:56:56.788485,6,65,544.18,35371.7,1768,10.83,0.24,0.19,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C689,2023-06-09 02:56:56.788485,2023-08-26 02:56:56.788485,3,18,762.93,13732.74,686,6.0,0.23,0.35,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C690,2024-03-15 02:56:56.788485,2024-06-04 02:56:56.788485,3,44,1074.88,47294.72,2364,14.67,0.24,0.92,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C691,2023-10-16 02:56:56.788485,2024-08-29 02:56:56.788485,11,76,1395.38,106048.88,5302,6.91,0.11,0.79,Clothing,Online,Delhi,Delhi,28.6139,77.209
C692,2020-12-05 02:56:56.788485,2021-10-08 02:56:56.788485,10,57,1150.49,65577.93,3278,5.7,0.06,0.43,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C693,2023-06-13 02:56:56.788485,2023-11-03 02:56:56.788485,5,28,1944.99,54459.72,2722,5.6,0.16,0.49,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C694,2023-04-01 02:56:56.788485,2023-12-25 02:56:56.788485,9,71,1503.18,106725.78,5336,7.89,0.17,0.27,Clothing,Online,Chennai,Tamil Nadu,13.0827,80.2707
C695,2021-11-03 02:56:56.788485,2022-04-14 02:56:56.788485,5,23,581.68,13378.64,668,4.6,0.04,0.7,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C696,2021-03-02 02:56:56.788485,2021-12-30 02:56:56.788485,10,85,389.18,33080.3,1654,8.5,0.2,0.8,Clothing,Online,Pune,Maharashtra,18.5204,73.8567
C697,2021-06-07 02:56:56.788485,2021-12-19 02:56:56.788485,6,34,1439.12,48930.08,2446,5.67,0.01,0.24,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C698,2020-12-21 02:56:56.788485,2021-11-08 02:56:56.788485,11,11,485.21,5337.31,266,1.0,0.13,0.05,Clothing,Retail,Jaipur,Rajasthan,26.9124,75.7873
C699,2022-12-24 02:56:56.788485,2023-09-22 02:56:56.788485,9,86,1617.82,139132.52,6956,9.56,0.09,0.62,Clothing,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C700,2021-06-03 02:56:56.788485,2022-05-18 02:56:56.788485,12,35,759.87,26595.45,1329,2.92,0.19,0.56,Electronics,Retail,Mumbai,Maharashtra,19.076,72.8777
C701,2022-01-30 02:56:56.788485,2022-07-16 02:56:56.788485,6,93,788.41,73322.13,3666,15.5,0.09,0.4,Clothing,Online,Delhi,Delhi,28.6139,77.209
C702,2022-04-17 02:56:56.788485,2022-08-03 02:56:56.788485,4,42,219.44,9216.48,460,10.5,0.21,0.64,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C703,2022-03-15 02:56:56.788485,2022-09-30 02:56:56.788485,7,28,1461.82,40930.96,2046,4.0,0.15,0.55,Food,Online,Hyderabad,Telangana,17.385,78.4867
C704,2022-08-05 02:56:56.788485,2023-01-04 02:56:56.788485,5,82,403.89,33118.98,1655,16.4,0.2,0.26,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C705,2023-08-29 02:56:56.788485,2024-03-21 02:56:56.788485,7,78,1591.19,124112.82,6205,11.14,0.25,0.4,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C706,2024-01-18 02:56:56.788485,2024-12-12 02:56:56.788485,11,82,1085.36,88999.52,4449,7.45,0.17,0.43,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C707,2022-01-30 02:56:56.788485,2022-05-21 02:56:56.788485,4,92,1611.7,148276.4,7413,23.0,0.25,0.87,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C708,2023-12-09 02:56:56.788485,2024-04-03 02:56:56.788485,4,24,1251.07,30025.68,1501,6.0,0.02,0.95,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C709,2022-05-18 02:56:56.788485,2023-01-27 02:56:56.788485,8,8,348.38,2787.04,139,1.0,0.09,0.89,Food,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C710,2023-03-11 02:56:56.788485,2023-04-25 02:56:56.788485,2,53,1578.17,83643.01,4182,26.5,0.04,0.71,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C711,2024-05-15 02:56:56.788485,2025-04-19 02:56:56.788485,11,72,325.64,23446.08,1172,6.55,0.07,0.58,Clothing,Retail,Delhi,Delhi,28.6139,77.209
C712,2021-08-02 02:56:56.788485,2022-02-10 02:56:56.788485,6,4,1061.66,4246.64,212,0.67,0.21,0.69,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C713,2023-01-24 02:56:56.788485,2023-05-31 02:56:56.788485,4,91,510.23,46430.93,2321,22.75,0.02,0.93,Furniture,Online,Hyderabad,Telangana,17.385,78.4867
C714,2022-03-20 02:56:56.788485,2022-09-21 02:56:56.788485,6,5,1554.2,7771.0,388,0.83,0.13,0.25,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C715,2021-10-31 02:56:56.788485,2021-12-01 02:56:56.788485,1,97,1840.86,178563.42,8928,97.0,0.15,0.53,Clothing,Online,Ahmedabad,Gujarat,23.0225,72.5714
C716,2024-05-11 02:56:56.788485,2024-11-25 02:56:56.788485,7,49,1197.43,58674.07,2933,7.0,0.14,0.69,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C717,2022-12-07 02:56:56.788485,2023-11-16 02:56:56.788485,11,98,1148.87,112589.26,5629,8.91,0.12,0.68,Clothing,Online,Kolkata,West Bengal,22.5726,88.3639
C718,2024-01-26 02:56:56.788485,2025-01-14 02:56:56.788485,12,30,1575.13,47253.9,2362,2.5,0.2,0.26,Clothing,Retail,Jaipur,Rajasthan,26.9124,75.7873
C719,2020-12-26 02:56:56.788485,2021-04-26 02:56:56.788485,4,72,209.14,15058.08,752,18.0,0.04,0.58,Clothing,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C720,2023-01-27 02:56:56.788485,2023-08-25 02:56:56.788485,7,63,1851.97,116674.11,5833,9.0,0.08,0.79,Food,Online,Mumbai,Maharashtra,19.076,72.8777
C721,2020-08-30 02:56:56.788485,2021-05-17 02:56:56.788485,9,47,555.41,26104.27,1305,5.22,0.16,0.48,Electronics,Retail,Delhi,Delhi,28.6139,77.209
C722,2022-08-22 02:56:56.788485,2023-07-18 02:56:56.788485,11,26,1971.41,51256.66,2562,2.36,0.18,0.79,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C723,2020-11-02 02:56:56.788485,2021-04-28 02:56:56.788485,6,57,1525.26,86939.82,4346,9.5,0.11,0.36,Clothing,Retail,Hyderabad,Telangana,17.385,78.4867
C724,2024-03-29 02:56:56.788485,2025-02-01 02:56:56.788485,10,37,1593.65,58965.05,2948,3.7,0.22,0.93,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C725,2021-04-16 02:56:56.788485,2021-11-20 02:56:56.788485,7,98,1381.17,135354.66,6767,14.0,0.11,0.53,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C726,2022-04-23 02:56:56.788485,2023-04-01 02:56:56.788485,11,7,1048.99,7342.93,367,0.64,0.11,0.59,Electronics,Retail,Pune,Maharashtra,18.5204,73.8567
C727,2021-10-14 02:56:56.788485,2022-03-20 02:56:56.788485,5,40,1228.93,49157.2,2457,8.0,0.02,0.04,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C728,2023-04-20 02:56:56.788485,2023-05-26 02:56:56.788485,1,92,283.53,26084.76,1304,92.0,0.14,0.18,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C729,2021-03-03 02:56:56.788485,2021-05-18 02:56:56.788485,3,39,1323.13,51602.07,2580,13.0,0.18,0.63,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C730,2022-12-03 02:56:56.788485,2023-02-23 02:56:56.788485,3,62,1326.98,82272.76,4113,20.67,0.04,0.42,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C731,2021-09-09 02:56:56.788485,2022-04-13 02:56:56.788485,7,92,1804.16,165982.72,8299,13.14,0.08,0.51,Electronics,Online,Delhi,Delhi,28.6139,77.209
C732,2023-08-23 02:56:56.788485,2023-10-29 02:56:56.788485,2,78,1110.18,86594.04,4329,39.0,0.2,0.07,Furniture,Online,Bengaluru,Karnataka,12.9716,77.5946
C733,2022-11-15 02:56:56.788485,2023-07-28 02:56:56.788485,8,53,338.86,17959.58,897,6.62,0.1,0.83,Food,Online,Hyderabad,Telangana,17.385,78.4867
C734,2022-09-25 02:56:56.788485,2022-12-16 02:56:56.788485,3,4,751.15,3004.6,150,1.33,0.07,0.78,Electronics,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C735,2024-07-13 02:56:56.788485,2025-03-23 02:56:56.788485,8,82,1380.13,113170.66,5658,10.25,0.17,0.19,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
